areaCode,areaName,areaType,date,newCasesBySpecimenDate,newCasesInUK,newCasesAsPercentageOfUK
E08000003,Manchester,ltla,02/10/2021,32,25866,0.123714529
E08000003,Manchester,ltla,01/10/2021,137,28580,0.479356193
E08000003,Manchester,ltla,30/09/2021,183,32002,0.57183926
E08000003,Manchester,ltla,29/09/2021,175,34294,0.510293346
E08000003,Manchester,ltla,28/09/2021,207,35912,0.576409
E08000003,Manchester,ltla,27/09/2021,238,40905,0.581835961
E08000003,Manchester,ltla,26/09/2021,128,31515,0.406155799
E08000003,Manchester,ltla,25/09/2021,109,27854,0.391326201
E08000003,Manchester,ltla,24/09/2021,180,31595,0.569710397
E08000003,Manchester,ltla,23/09/2021,172,35216,0.488414357
E08000003,Manchester,ltla,22/09/2021,176,36149,0.486873772
E08000003,Manchester,ltla,21/09/2021,173,38266,0.452098469
E08000003,Manchester,ltla,20/09/2021,220,40106,0.548546352
E08000003,Manchester,ltla,19/09/2021,138,30544,0.451807229
E08000003,Manchester,ltla,18/09/2021,141,26304,0.536040146
E08000003,Manchester,ltla,17/09/2021,146,29060,0.502408809
E08000003,Manchester,ltla,16/09/2021,200,29176,0.685494927
E08000003,Manchester,ltla,15/09/2021,152,29948,0.507546414
E08000003,Manchester,ltla,14/09/2021,187,30940,0.604395604
E08000003,Manchester,ltla,13/09/2021,189,34118,0.553959787
E08000003,Manchester,ltla,12/09/2021,141,23671,0.595665582
E08000003,Manchester,ltla,11/09/2021,129,23204,0.555938631
E08000003,Manchester,ltla,10/09/2021,181,28727,0.630069273
E08000003,Manchester,ltla,09/09/2021,229,33410,0.685423526
E08000003,Manchester,ltla,08/09/2021,250,35239,0.709441244
E08000003,Manchester,ltla,07/09/2021,240,38020,0.631246712
E08000003,Manchester,ltla,06/09/2021,301,44146,0.681828478
E08000003,Manchester,ltla,05/09/2021,218,31254,0.697510719
E08000003,Manchester,ltla,04/09/2021,200,31365,0.637653435
E08000003,Manchester,ltla,03/09/2021,243,38022,0.639103677
E08000003,Manchester,ltla,02/09/2021,298,41626,0.715898717
E08000003,Manchester,ltla,01/09/2021,302,42836,0.705014474
E08000003,Manchester,ltla,31/08/2021,296,44481,0.665452665
E08000003,Manchester,ltla,30/08/2021,191,34176,0.558871723
E08000003,Manchester,ltla,29/08/2021,161,25697,0.62653228
E08000003,Manchester,ltla,28/08/2021,141,27165,0.519050248
E08000003,Manchester,ltla,27/08/2021,218,33182,0.656982701
E08000003,Manchester,ltla,26/08/2021,257,36985,0.694876301
E08000003,Manchester,ltla,25/08/2021,283,38098,0.742821145
E08000003,Manchester,ltla,24/08/2021,256,37024,0.691443388
E08000003,Manchester,ltla,23/08/2021,255,39042,0.653142769
E08000003,Manchester,ltla,22/08/2021,193,28299,0.682002898
E08000003,Manchester,ltla,21/08/2021,219,28091,0.779609127
E08000003,Manchester,ltla,20/08/2021,237,31673,0.748271398
E08000003,Manchester,ltla,19/08/2021,288,35833,0.803728407
E08000003,Manchester,ltla,18/08/2021,307,38012,0.807639693
E08000003,Manchester,ltla,17/08/2021,263,37188,0.707217382
E08000003,Manchester,ltla,16/08/2021,321,36193,0.886911834
E08000003,Manchester,ltla,15/08/2021,194,24923,0.778397464
E08000003,Manchester,ltla,14/08/2021,199,24646,0.807433255
E08000003,Manchester,ltla,13/08/2021,239,28448,0.840129359
E08000003,Manchester,ltla,12/08/2021,310,31130,0.995823964
E08000003,Manchester,ltla,11/08/2021,292,32739,0.891902624
E08000003,Manchester,ltla,10/08/2021,314,30931,1.015162782
E08000003,Manchester,ltla,09/08/2021,315,31533,0.998953477
E08000003,Manchester,ltla,08/08/2021,210,22418,0.936747257
E08000003,Manchester,ltla,07/08/2021,226,22114,1.021977028
E08000003,Manchester,ltla,06/08/2021,246,27542,0.893181323
E08000003,Manchester,ltla,05/08/2021,302,31082,0.971623448
E08000003,Manchester,ltla,04/08/2021,324,31727,1.021212217
E08000003,Manchester,ltla,03/08/2021,331,29819,1.110030517
E08000003,Manchester,ltla,02/08/2021,335,29276,1.144282006
E08000003,Manchester,ltla,01/08/2021,183,20513,0.892117194
E08000003,Manchester,ltla,31/07/2021,197,20153,0.977521957
E08000003,Manchester,ltla,30/07/2021,248,24283,1.021290615
E08000003,Manchester,ltla,29/07/2021,320,27908,1.146624624
E08000003,Manchester,ltla,28/07/2021,342,29663,1.152951488
E08000003,Manchester,ltla,27/07/2021,274,29046,0.943331268
E08000003,Manchester,ltla,26/07/2021,318,29398,1.081706239
E08000003,Manchester,ltla,25/07/2021,225,21776,1.033247612
E08000003,Manchester,ltla,24/07/2021,218,22481,0.969707753
E08000003,Manchester,ltla,23/07/2021,258,27278,0.945817142
E08000003,Manchester,ltla,22/07/2021,284,30749,0.923607272
E08000003,Manchester,ltla,21/07/2021,350,34930,1.002004008
E08000003,Manchester,ltla,20/07/2021,368,39067,0.941971485
E08000003,Manchester,ltla,19/07/2021,442,46905,0.942330242
E08000003,Manchester,ltla,18/07/2021,307,35504,0.864691302
E08000003,Manchester,ltla,17/07/2021,360,37854,0.951022349
E08000003,Manchester,ltla,16/07/2021,547,54241,1.008462233
E08000003,Manchester,ltla,15/07/2021,535,60764,0.880455533
E08000003,Manchester,ltla,14/07/2021,560,53833,1.040254119
E08000003,Manchester,ltla,13/07/2021,477,46735,1.020648336
E08000003,Manchester,ltla,12/07/2021,430,43648,0.985153959
E08000003,Manchester,ltla,11/07/2021,331,30027,1.102341226
E08000003,Manchester,ltla,10/07/2021,334,27878,1.198077337
E08000003,Manchester,ltla,09/07/2021,381,32222,1.182421948
E08000003,Manchester,ltla,08/07/2021,424,33353,1.271249963
E08000003,Manchester,ltla,07/07/2021,453,37819,1.197810624
E08000003,Manchester,ltla,06/07/2021,430,35367,1.21582266
E08000003,Manchester,ltla,05/07/2021,427,34200,1.248538012
E08000003,Manchester,ltla,04/07/2021,314,24672,1.272697795
E08000003,Manchester,ltla,03/07/2021,324,23567,1.374803751
E08000003,Manchester,ltla,02/07/2021,389,25785,1.508629048
E08000003,Manchester,ltla,01/07/2021,483,28116,1.717883056
E08000003,Manchester,ltla,30/06/2021,495,28331,1.747202711
E08000003,Manchester,ltla,29/06/2021,501,27594,1.81561209
E08000003,Manchester,ltla,28/06/2021,522,27747,1.881284463
E08000003,Manchester,ltla,27/06/2021,303,18128,1.671447485
E08000003,Manchester,ltla,26/06/2021,319,15972,1.997245179
E08000003,Manchester,ltla,25/06/2021,398,17779,2.238596097
E08000003,Manchester,ltla,24/06/2021,377,18300,2.06010929
E08000003,Manchester,ltla,23/06/2021,394,17909,2.200011168
E08000003,Manchester,ltla,22/06/2021,441,17007,2.593049921
E08000003,Manchester,ltla,21/06/2021,408,15958,2.556711367
E08000003,Manchester,ltla,20/06/2021,241,9872,2.441247974
E08000003,Manchester,ltla,19/06/2021,250,8255,3.028467595
E08000003,Manchester,ltla,18/06/2021,294,10053,2.924500149
E08000003,Manchester,ltla,17/06/2021,354,10773,3.28599276
E08000003,Manchester,ltla,16/06/2021,316,10772,2.933531378
E08000003,Manchester,ltla,15/06/2021,340,10504,3.236862148
E08000003,Manchester,ltla,14/06/2021,324,10106,3.206016228
E08000003,Manchester,ltla,13/06/2021,210,6954,3.019844694
E08000003,Manchester,ltla,12/06/2021,206,6116,3.368214519
E08000003,Manchester,ltla,11/06/2021,263,7442,3.533996238
E08000003,Manchester,ltla,10/06/2021,272,7840,3.469387755
E08000003,Manchester,ltla,09/06/2021,267,8002,3.336665834
E08000003,Manchester,ltla,08/06/2021,312,7675,4.06514658
E08000003,Manchester,ltla,07/06/2021,297,7743,3.835722588
E08000003,Manchester,ltla,06/06/2021,182,5405,3.367252544
E08000003,Manchester,ltla,05/06/2021,149,4623,3.223015358
E08000003,Manchester,ltla,04/06/2021,191,5706,3.347353663
E08000003,Manchester,ltla,03/06/2021,230,6100,3.770491803
E08000003,Manchester,ltla,02/06/2021,221,6049,3.653496446
E08000003,Manchester,ltla,01/06/2021,223,5235,4.259789876
E08000003,Manchester,ltla,31/05/2021,143,3781,3.782068236
E08000003,Manchester,ltla,30/05/2021,114,3094,3.684550743
E08000003,Manchester,ltla,29/05/2021,124,2933,4.227753154
E08000003,Manchester,ltla,28/05/2021,108,3490,3.094555874
E08000003,Manchester,ltla,27/05/2021,122,3639,3.352569387
E08000003,Manchester,ltla,26/05/2021,98,3800,2.578947368
E08000003,Manchester,ltla,25/05/2021,96,3308,2.902055623
E08000003,Manchester,ltla,24/05/2021,100,3237,3.089280198
E08000003,Manchester,ltla,23/05/2021,52,2242,2.319357716
E08000003,Manchester,ltla,22/05/2021,40,1926,2.076843198
E08000003,Manchester,ltla,21/05/2021,51,2294,2.223190933
E08000003,Manchester,ltla,20/05/2021,58,2425,2.391752577
E08000003,Manchester,ltla,19/05/2021,50,2713,1.842978253
E08000003,Manchester,ltla,18/05/2021,86,2708,3.17577548
E08000003,Manchester,ltla,17/05/2021,51,2766,1.843817787
E08000003,Manchester,ltla,16/05/2021,31,1853,1.672962763
E08000003,Manchester,ltla,15/05/2021,23,1582,1.453855879
E08000003,Manchester,ltla,14/05/2021,32,1850,1.72972973
E08000003,Manchester,ltla,13/05/2021,24,2096,1.145038168
E08000003,Manchester,ltla,12/05/2021,44,2231,1.972209771
E08000003,Manchester,ltla,11/05/2021,31,2200,1.409090909
E08000003,Manchester,ltla,10/05/2021,61,2658,2.294958616
E08000003,Manchester,ltla,09/05/2021,35,2172,1.611418048
E08000003,Manchester,ltla,08/05/2021,20,1511,1.323626737
E08000003,Manchester,ltla,07/05/2021,25,1883,1.327668614
E08000003,Manchester,ltla,06/05/2021,36,2166,1.662049861
E08000003,Manchester,ltla,05/05/2021,39,2398,1.626355296
E08000003,Manchester,ltla,04/05/2021,35,2405,1.455301455
E08000003,Manchester,ltla,03/05/2021,30,1971,1.522070015
E08000003,Manchester,ltla,02/05/2021,21,1426,1.472650771
E08000003,Manchester,ltla,01/05/2021,22,1356,1.622418879
E08000003,Manchester,ltla,30/04/2021,20,1705,1.173020528
E08000003,Manchester,ltla,29/04/2021,25,2083,1.200192031
E08000003,Manchester,ltla,28/04/2021,34,2360,1.440677966
E08000003,Manchester,ltla,27/04/2021,31,2058,1.506316812
E08000003,Manchester,ltla,26/04/2021,26,2444,1.063829787
E08000003,Manchester,ltla,25/04/2021,28,1992,1.40562249
E08000003,Manchester,ltla,24/04/2021,18,1464,1.229508197
E08000003,Manchester,ltla,23/04/2021,19,1891,1.004759387
E08000003,Manchester,ltla,22/04/2021,28,2254,1.242236025
E08000003,Manchester,ltla,21/04/2021,39,2543,1.533621707
E08000003,Manchester,ltla,20/04/2021,43,2367,1.816645543
E08000003,Manchester,ltla,19/04/2021,38,2602,1.460415065
E08000003,Manchester,ltla,18/04/2021,48,2438,1.968826907
E08000003,Manchester,ltla,17/04/2021,31,1638,1.892551893
E08000003,Manchester,ltla,16/04/2021,38,2353,1.614959626
E08000003,Manchester,ltla,15/04/2021,34,2187,1.554641061
E08000003,Manchester,ltla,14/04/2021,23,2405,0.956340956
E08000003,Manchester,ltla,13/04/2021,46,2334,1.970865467
E08000003,Manchester,ltla,12/04/2021,54,2714,1.989683125
E08000003,Manchester,ltla,11/04/2021,32,2258,1.417183348
E08000003,Manchester,ltla,10/04/2021,37,2259,1.637892873
E08000003,Manchester,ltla,09/04/2021,55,2785,1.97486535
E08000003,Manchester,ltla,08/04/2021,50,2982,1.676727029
E08000003,Manchester,ltla,07/04/2021,46,3082,1.492537313
E08000003,Manchester,ltla,06/04/2021,43,3117,1.379531601
E08000003,Manchester,ltla,05/04/2021,38,2617,1.452044326
E08000003,Manchester,ltla,04/04/2021,31,2293,1.351940689
E08000003,Manchester,ltla,03/04/2021,27,2404,1.12312812
E08000003,Manchester,ltla,02/04/2021,46,2625,1.752380952
E08000003,Manchester,ltla,01/04/2021,56,3472,1.612903226
E08000003,Manchester,ltla,31/03/2021,51,3771,1.352426412
E08000003,Manchester,ltla,30/03/2021,66,3596,1.835372636
E08000003,Manchester,ltla,29/03/2021,71,3968,1.789314516
E08000003,Manchester,ltla,28/03/2021,64,4658,1.373980249
E08000003,Manchester,ltla,27/03/2021,50,3541,1.4120305
E08000003,Manchester,ltla,26/03/2021,78,4391,1.776360738
E08000003,Manchester,ltla,25/03/2021,78,5402,1.443909663
E08000003,Manchester,ltla,24/03/2021,99,6015,1.645885287
E08000003,Manchester,ltla,23/03/2021,71,5262,1.349296845
E08000003,Manchester,ltla,22/03/2021,90,6203,1.45091085
E08000003,Manchester,ltla,21/03/2021,77,5233,1.471431301
E08000003,Manchester,ltla,20/03/2021,65,4102,1.584592882
E08000003,Manchester,ltla,19/03/2021,63,4997,1.260756454
E08000003,Manchester,ltla,18/03/2021,63,5477,1.150264743
E08000003,Manchester,ltla,17/03/2021,65,5770,1.126516464
E08000003,Manchester,ltla,16/03/2021,84,5675,1.480176211
E08000003,Manchester,ltla,15/03/2021,96,6504,1.47601476
E08000003,Manchester,ltla,14/03/2021,59,4301,1.371774006
E08000003,Manchester,ltla,13/03/2021,60,4246,1.413094677
E08000003,Manchester,ltla,12/03/2021,72,5590,1.288014311
E08000003,Manchester,ltla,11/03/2021,69,5770,1.195840555
E08000003,Manchester,ltla,10/03/2021,96,6038,1.589930441
E08000003,Manchester,ltla,09/03/2021,81,6228,1.300578035
E08000003,Manchester,ltla,08/03/2021,84,6643,1.264488936
E08000003,Manchester,ltla,07/03/2021,54,4284,1.260504202
E08000003,Manchester,ltla,06/03/2021,57,4505,1.265260821
E08000003,Manchester,ltla,05/03/2021,57,5299,1.075674656
E08000003,Manchester,ltla,04/03/2021,66,5726,1.152637094
E08000003,Manchester,ltla,03/03/2021,60,5974,1.004352193
E08000003,Manchester,ltla,02/03/2021,83,6655,1.247182569
E08000003,Manchester,ltla,01/03/2021,54,6875,0.785454545
E08000003,Manchester,ltla,28/02/2021,42,4714,0.890963089
E08000003,Manchester,ltla,27/02/2021,73,4815,1.516095535
E08000003,Manchester,ltla,26/02/2021,98,6565,1.492764661
E08000003,Manchester,ltla,25/02/2021,86,7721,1.113845357
E08000003,Manchester,ltla,24/02/2021,100,8544,1.170411985
E08000003,Manchester,ltla,23/02/2021,96,9380,1.023454158
E08000003,Manchester,ltla,22/02/2021,134,11240,1.192170819
E08000003,Manchester,ltla,21/02/2021,126,7868,1.601423488
E08000003,Manchester,ltla,20/02/2021,113,8053,1.403203775
E08000003,Manchester,ltla,19/02/2021,129,10384,1.24229584
E08000003,Manchester,ltla,18/02/2021,106,11411,0.928928227
E08000003,Manchester,ltla,17/02/2021,160,11561,1.383963325
E08000003,Manchester,ltla,16/02/2021,163,12483,1.305775855
E08000003,Manchester,ltla,15/02/2021,161,14267,1.128478307
E08000003,Manchester,ltla,14/02/2021,123,8753,1.405232492
E08000003,Manchester,ltla,13/02/2021,96,8758,1.096140671
E08000003,Manchester,ltla,12/02/2021,142,12162,1.167571123
E08000003,Manchester,ltla,11/02/2021,183,12737,1.436759048
E08000003,Manchester,ltla,10/02/2021,137,13480,1.016320475
E08000003,Manchester,ltla,09/02/2021,150,13796,1.087271673
E08000003,Manchester,ltla,08/02/2021,186,15704,1.184411615
E08000003,Manchester,ltla,07/02/2021,135,11373,1.187021894
E08000003,Manchester,ltla,06/02/2021,124,11957,1.037049427
E08000003,Manchester,ltla,05/02/2021,158,15844,0.997222924
E08000003,Manchester,ltla,04/02/2021,232,17955,1.292119187
E08000003,Manchester,ltla,03/02/2021,200,19393,1.031299954
E08000003,Manchester,ltla,02/02/2021,208,19752,1.053057918
E08000003,Manchester,ltla,01/02/2021,253,22326,1.133207919
E08000003,Manchester,ltla,31/01/2021,168,15365,1.093394077
E08000003,Manchester,ltla,30/01/2021,199,16665,1.194119412
E08000003,Manchester,ltla,29/01/2021,237,21767,1.088804153
E08000003,Manchester,ltla,28/01/2021,227,24131,0.940698686
E08000003,Manchester,ltla,27/01/2021,242,25669,0.942771436
E08000003,Manchester,ltla,26/01/2021,257,26964,0.953122682
E08000003,Manchester,ltla,25/01/2021,286,29897,0.956617721
E08000003,Manchester,ltla,24/01/2021,200,17151,1.166112763
E08000003,Manchester,ltla,23/01/2021,182,21818,0.834173618
E08000003,Manchester,ltla,22/01/2021,265,29516,0.897818133
E08000003,Manchester,ltla,21/01/2021,275,31648,0.868933266
E08000003,Manchester,ltla,20/01/2021,277,35064,0.789984029
E08000003,Manchester,ltla,19/01/2021,317,39454,0.803467329
E08000003,Manchester,ltla,18/01/2021,311,44755,0.694894425
E08000003,Manchester,ltla,17/01/2021,271,28836,0.939797475
E08000003,Manchester,ltla,16/01/2021,266,30518,0.871616751
E08000003,Manchester,ltla,15/01/2021,330,40374,0.817357705
E08000003,Manchester,ltla,14/01/2021,378,42374,0.89205645
E08000003,Manchester,ltla,13/01/2021,349,45389,0.768908766
E08000003,Manchester,ltla,12/01/2021,377,49365,0.763698977
E08000003,Manchester,ltla,11/01/2021,452,57093,0.79169075
E08000003,Manchester,ltla,10/01/2021,321,36330,0.8835673
E08000003,Manchester,ltla,09/01/2021,281,39081,0.719019472
E08000003,Manchester,ltla,08/01/2021,343,46975,0.730175625
E08000003,Manchester,ltla,07/01/2021,376,51949,0.723786791
E08000003,Manchester,ltla,06/01/2021,402,57374,0.700665807
E08000003,Manchester,ltla,05/01/2021,529,65078,0.812870709
E08000003,Manchester,ltla,04/01/2021,472,76146,0.619861844
E08000003,Manchester,ltla,03/01/2021,383,55162,0.694318553
E08000003,Manchester,ltla,02/01/2021,318,60421,0.526307079
E08000003,Manchester,ltla,01/01/2021,171,31831,0.537212152
E08000003,Manchester,ltla,31/12/2020,308,52781,0.583543321
E08000003,Manchester,ltla,30/12/2020,357,70746,0.504622169
E08000003,Manchester,ltla,29/12/2020,351,81483,0.430764699
E08000003,Manchester,ltla,28/12/2020,262,45573,0.574901806
E08000003,Manchester,ltla,27/12/2020,213,47689,0.44664388
E08000003,Manchester,ltla,26/12/2020,145,40365,0.359222098
E08000003,Manchester,ltla,25/12/2020,62,14170,0.437544107
E08000003,Manchester,ltla,24/12/2020,143,31799,0.449699676
E08000003,Manchester,ltla,23/12/2020,152,42161,0.360522758
E08000003,Manchester,ltla,22/12/2020,185,45650,0.405257393
E08000003,Manchester,ltla,21/12/2020,218,47360,0.460304054
E08000003,Manchester,ltla,20/12/2020,155,32441,0.47779045
E08000003,Manchester,ltla,19/12/2020,107,25141,0.425599618
E08000003,Manchester,ltla,18/12/2020,172,35829,0.480058054
E08000003,Manchester,ltla,17/12/2020,140,33892,0.413076832
E08000003,Manchester,ltla,16/12/2020,163,34902,0.467021947
E08000003,Manchester,ltla,15/12/2020,156,33832,0.461101915
E08000003,Manchester,ltla,14/12/2020,187,34697,0.538951494
E08000003,Manchester,ltla,13/12/2020,103,21980,0.468607825
E08000003,Manchester,ltla,12/12/2020,90,19350,0.465116279
E08000003,Manchester,ltla,11/12/2020,123,24048,0.511477046
E08000003,Manchester,ltla,10/12/2020,139,22599,0.615071463
E08000003,Manchester,ltla,09/12/2020,162,21602,0.749930562
E08000003,Manchester,ltla,08/12/2020,177,20775,0.85198556
E08000003,Manchester,ltla,07/12/2020,171,21317,0.802176667
E08000003,Manchester,ltla,06/12/2020,99,13573,0.729389229
E08000003,Manchester,ltla,05/12/2020,100,12730,0.785545954
E08000003,Manchester,ltla,04/12/2020,124,15656,0.792028615
E08000003,Manchester,ltla,03/12/2020,128,15625,0.8192
E08000003,Manchester,ltla,02/12/2020,159,16475,0.965098634
E08000003,Manchester,ltla,01/12/2020,181,16445,1.100638492
E08000003,Manchester,ltla,30/11/2020,158,18002,0.877680258
E08000003,Manchester,ltla,29/11/2020,91,10679,0.852139713
E08000003,Manchester,ltla,28/11/2020,95,10959,0.866867415
E08000003,Manchester,ltla,27/11/2020,135,14367,0.939653372
E08000003,Manchester,ltla,26/11/2020,161,14565,1.105389633
E08000003,Manchester,ltla,25/11/2020,160,16609,0.963333133
E08000003,Manchester,ltla,24/11/2020,169,16450,1.027355623
E08000003,Manchester,ltla,23/11/2020,185,18766,0.985825429
E08000003,Manchester,ltla,22/11/2020,141,11731,1.201943568
E08000003,Manchester,ltla,21/11/2020,114,12348,0.923226433
E08000003,Manchester,ltla,20/11/2020,193,16842,1.145944662
E08000003,Manchester,ltla,19/11/2020,190,17744,1.070784491
E08000003,Manchester,ltla,18/11/2020,229,20745,1.103880453
E08000003,Manchester,ltla,17/11/2020,224,23156,0.967351874
E08000003,Manchester,ltla,16/11/2020,282,26569,1.061387331
E08000003,Manchester,ltla,15/11/2020,178,16019,1.111180473
E08000003,Manchester,ltla,14/11/2020,206,17987,1.145271585
E08000003,Manchester,ltla,13/11/2020,290,24025,1.207075963
E08000003,Manchester,ltla,12/11/2020,291,24459,1.189746106
E08000003,Manchester,ltla,11/11/2020,350,27346,1.279894683
E08000003,Manchester,ltla,10/11/2020,329,27408,1.200379451
E08000003,Manchester,ltla,09/11/2020,374,31041,1.204858091
E08000003,Manchester,ltla,08/11/2020,246,19953,1.232897309
E08000003,Manchester,ltla,07/11/2020,245,18513,1.323394372
E08000003,Manchester,ltla,06/11/2020,339,23321,1.453625488
E08000003,Manchester,ltla,05/11/2020,327,23732,1.377886398
E08000003,Manchester,ltla,04/11/2020,361,23670,1.525137305
E08000003,Manchester,ltla,03/11/2020,378,25576,1.477948076
E08000003,Manchester,ltla,02/11/2020,520,31504,1.650584053
E08000003,Manchester,ltla,01/11/2020,250,15749,1.587402375
E08000003,Manchester,ltla,31/10/2020,273,16478,1.65675446
E08000003,Manchester,ltla,30/10/2020,425,22648,1.87654539
E08000003,Manchester,ltla,29/10/2020,420,23330,1.80025718
E08000003,Manchester,ltla,28/10/2020,408,23603,1.728593823
E08000003,Manchester,ltla,27/10/2020,443,24077,1.839930224
E08000003,Manchester,ltla,26/10/2020,493,26537,1.857783472
E08000003,Manchester,ltla,25/10/2020,276,15716,1.756172054
E08000003,Manchester,ltla,24/10/2020,284,16221,1.750816842
E08000003,Manchester,ltla,23/10/2020,409,21450,1.906759907
E08000003,Manchester,ltla,22/10/2020,441,23221,1.899143017
E08000003,Manchester,ltla,21/10/2020,465,25418,1.829412228
E08000003,Manchester,ltla,20/10/2020,531,25304,2.098482453
E08000003,Manchester,ltla,19/10/2020,516,25599,2.015703738
E08000003,Manchester,ltla,18/10/2020,281,14184,1.981105471
E08000003,Manchester,ltla,17/10/2020,288,14748,1.95280716
E08000003,Manchester,ltla,16/10/2020,375,17703,2.118285036
E08000003,Manchester,ltla,15/10/2020,387,18416,2.101433536
E08000003,Manchester,ltla,14/10/2020,453,19687,2.301010819
E08000003,Manchester,ltla,13/10/2020,419,18877,2.219632357
E08000003,Manchester,ltla,12/10/2020,403,19416,2.075607746
E08000003,Manchester,ltla,11/10/2020,234,12056,1.940942269
E08000003,Manchester,ltla,10/10/2020,297,12499,2.376190095
E08000003,Manchester,ltla,09/10/2020,417,15712,2.654022403
E08000003,Manchester,ltla,08/10/2020,440,18223,2.414531087
E08000003,Manchester,ltla,07/10/2020,504,18304,2.753496503
E08000003,Manchester,ltla,06/10/2020,544,17046,3.191364543
E08000003,Manchester,ltla,05/10/2020,514,16540,3.107617896
E08000003,Manchester,ltla,04/10/2020,326,11793,2.764351734
E08000003,Manchester,ltla,03/10/2020,423,11519,3.672193767
E08000003,Manchester,ltla,02/10/2020,614,13680,4.488304094
E08000003,Manchester,ltla,01/10/2020,654,13182,4.961310878
E08000003,Manchester,ltla,30/09/2020,931,12554,7.41596304
E08000003,Manchester,ltla,29/09/2020,694,10224,6.787949922
E08000003,Manchester,ltla,28/09/2020,594,9918,5.989110708
E08000003,Manchester,ltla,27/09/2020,550,6970,7.890961263
E08000003,Manchester,ltla,26/09/2020,385,6744,5.708778173
E08000003,Manchester,ltla,25/09/2020,435,7235,6.01243953
E08000003,Manchester,ltla,24/09/2020,359,7600,4.723684211
E08000003,Manchester,ltla,23/09/2020,354,7048,5.022701476
E08000003,Manchester,ltla,22/09/2020,270,6399,4.219409283
E08000003,Manchester,ltla,21/09/2020,176,5595,3.145665773
E08000003,Manchester,ltla,20/09/2020,194,5313,3.651421043
E08000003,Manchester,ltla,19/09/2020,203,4845,4.189886481
E08000003,Manchester,ltla,18/09/2020,169,4953,3.412073491
E08000003,Manchester,ltla,17/09/2020,170,4617,3.682044618
E08000003,Manchester,ltla,16/09/2020,180,4348,4.139834407
E08000003,Manchester,ltla,15/09/2020,120,3537,3.392705683
E08000003,Manchester,ltla,14/09/2020,98,3379,2.900266351
E08000003,Manchester,ltla,13/09/2020,37,2129,1.73790512
E08000003,Manchester,ltla,12/09/2020,64,2655,2.410546139
E08000003,Manchester,ltla,11/09/2020,85,3280,2.591463415
E08000003,Manchester,ltla,10/09/2020,69,3578,1.928451649
E08000003,Manchester,ltla,09/09/2020,67,3328,2.013221154
E08000003,Manchester,ltla,08/09/2020,70,3303,2.119285498
E08000003,Manchester,ltla,07/09/2020,83,3857,2.151931553
E08000003,Manchester,ltla,06/09/2020,42,2440,1.721311475
E08000003,Manchester,ltla,05/09/2020,71,2540,2.795275591
E08000003,Manchester,ltla,04/09/2020,80,3037,2.634178466
E08000003,Manchester,ltla,03/09/2020,62,3094,2.003878474
E08000003,Manchester,ltla,02/09/2020,67,2994,2.237808951
E08000003,Manchester,ltla,01/09/2020,55,2249,2.445531347
E08000003,Manchester,ltla,31/08/2020,26,1500,1.733333333
E08000003,Manchester,ltla,30/08/2020,24,1159,2.070750647
E08000003,Manchester,ltla,29/08/2020,34,1220,2.786885246
E08000003,Manchester,ltla,28/08/2020,48,1623,2.957486137
E08000003,Manchester,ltla,27/08/2020,40,1549,2.582311168
E08000003,Manchester,ltla,26/08/2020,34,1348,2.522255193
E08000003,Manchester,ltla,25/08/2020,32,1245,2.570281124
E08000003,Manchester,ltla,24/08/2020,35,1272,2.751572327
E08000003,Manchester,ltla,23/08/2020,12,825,1.454545455
E08000003,Manchester,ltla,22/08/2020,32,824,3.883495146
E08000003,Manchester,ltla,21/08/2020,41,1197,3.425229741
E08000003,Manchester,ltla,20/08/2020,44,1459,3.015764222
E08000003,Manchester,ltla,19/08/2020,40,1240,3.225806452
E08000003,Manchester,ltla,18/08/2020,32,1082,2.957486137
E08000003,Manchester,ltla,17/08/2020,41,1278,3.208137715
E08000003,Manchester,ltla,16/08/2020,25,598,4.180602007
E08000003,Manchester,ltla,15/08/2020,32,693,4.617604618
E08000003,Manchester,ltla,14/08/2020,34,1161,2.928509905
E08000003,Manchester,ltla,13/08/2020,43,1139,3.77524144
E08000003,Manchester,ltla,12/08/2020,48,1206,3.980099502
E08000003,Manchester,ltla,11/08/2020,51,1340,3.805970149
E08000003,Manchester,ltla,10/08/2020,40,1468,2.72479564
E08000003,Manchester,ltla,09/08/2020,21,614,3.42019544
E08000003,Manchester,ltla,08/08/2020,33,695,4.748201439
E08000003,Manchester,ltla,07/08/2020,24,944,2.542372881
E08000003,Manchester,ltla,06/08/2020,29,1080,2.685185185
E08000003,Manchester,ltla,05/08/2020,36,1057,3.405865658
E08000003,Manchester,ltla,04/08/2020,33,1018,3.241650295
E08000003,Manchester,ltla,03/08/2020,36,1035,3.47826087
E08000003,Manchester,ltla,02/08/2020,18,554,3.249097473
E08000003,Manchester,ltla,01/08/2020,18,543,3.314917127
E08000003,Manchester,ltla,31/07/2020,20,677,2.954209749
E08000003,Manchester,ltla,30/07/2020,29,925,3.135135135
E08000003,Manchester,ltla,29/07/2020,39,1037,3.760848602
E08000003,Manchester,ltla,28/07/2020,35,841,4.161712247
E08000003,Manchester,ltla,27/07/2020,32,855,3.742690058
E08000003,Manchester,ltla,26/07/2020,17,558,3.046594982
E08000003,Manchester,ltla,25/07/2020,27,523,5.162523901
E08000003,Manchester,ltla,24/07/2020,22,773,2.846054334
